CustomerID,LastPurchaseDate,Frequency,MonetaryValue,Recency,R_Quartile,R_Score,F_Quartile,F_Score,M_Quartile,M_Score,RFM_Score_Concat,Segment
13313,2011-11-17 16:48:00,5,1555.3199999999997,23,2,3,4,4,3,3,343,Loyal Customers
16394,2011-10-14 09:48:00,5,1555.34,57,3,2,4,4,3,3,243,At Risk
14038,2011-09-22 13:37:00,3,1560.38,79,3,2,3,3,3,3,233,At Risk
18239,2011-05-05 12:38:00,5,1561.6099999999997,219,4,1,4,4,3,3,143,Season customer
17085,2011-08-08 14:15:00,5,1562.4,124,3,2,4,4,3,3,243,At Risk
13659,2011-05-18 12:37:00,2,1562.9999999999998,206,4,1,3,3,3,3,133,Season customer
17204,2011-06-17 14:46:00,4,1564.56,176,4,1,3,3,3,3,133,Season customer
15111,2011-11-10 16:58:00,3,1567.48,30,2,3,3,3,3,3,333,Loyal Customers
15906,2011-11-20 12:24:00,7,1567.69,20,2,3,4,4,3,3,343,Loyal Customers
12865,2011-11-13 14:31:00,2,1568.2299999999998,27,2,3,2,2,3,3,323,Need Attention
16283,2011-12-04 12:08:00,5,1569.1100000000001,6,1,4,4,4,3,3,443,Loyal Customers
15611,2011-11-30 12:36:00,11,1570.45,10,1,4,4,4,3,3,443,Loyal Customers
17671,2011-11-24 12:21:00,4,1572.71,16,1,4,3,3,3,3,433,Loyal Customers
13186,2011-10-31 11:40:00,3,1575.8899999999999,40,2,3,3,3,3,3,333,Loyal Customers
16889,2011-05-29 11:05:00,3,1578.6699999999998,195,4,1,3,3,3,3,133,Season customer
13814,2011-09-08 13:48:00,2,1579.12,93,3,2,2,2,3,3,223,At Risk
12607,2011-10-10 16:06:00,1,1579.51,61,3,2,1,1,3,3,213,Need Attention
14178,2011-12-01 12:01:00,7,1580.2600000000002,9,1,4,4,4,3,3,443,Loyal Customers
14587,2011-11-21 11:34:00,9,1580.29,19,2,3,4,4,3,3,343,Loyal Customers
14719,2011-12-08 12:43:00,5,1581.8400000000001,2,1,4,3,3,3,3,433,Loyal Customers
12393,2011-09-28 15:41:00,4,1582.6,73,3,2,3,3,3,3,233,At Risk
16332,2011-11-11 14:22:00,7,1582.8,29,2,3,4,4,3,3,343,Loyal Customers
13614,2011-11-15 14:47:00,4,1585.4599999999998,25,2,3,3,3,3,3,333,Loyal Customers
14442,2011-05-19 11:36:00,2,1589.82,205,4,1,3,3,3,3,133,Season customer
18178,2011-08-03 09:30:00,4,1590.81,129,3,2,3,3,3,3,233,At Risk
14970,2011-10-02 13:44:00,4,1592.06,69,3,2,3,3,3,3,233,At Risk
16676,2011-11-06 12:01:00,4,1592.12,34,2,3,3,3,3,3,333,Loyal Customers
16801,2011-06-29 15:33:00,4,1594.2299999999998,164,4,1,3,3,3,3,133,Season customer
17673,2011-12-08 12:50:00,6,1594.97,2,1,4,4,4,3,3,443,Loyal Customers
13850,2011-08-02 14:04:00,1,1595.48,130,3,2,1,1,3,3,213,Need Attention
16466,2011-11-06 11:35:00,7,1595.96,34,2,3,4,4,3,3,343,Loyal Customers
16496,2011-12-01 10:31:00,3,1599.52,9,1,4,3,3,3,3,433,Loyal Customers
15660,2011-11-14 16:58:00,9,1600.86,26,2,3,4,4,3,3,343,Loyal Customers
12947,2011-07-19 10:06:00,6,1603.9899999999998,144,4,1,4,4,3,3,143,Season customer
16817,2011-12-07 11:03:00,9,1604.7500000000002,3,1,4,4,4,3,3,443,Loyal Customers
12868,2011-06-07 10:42:00,6,1607.06,186,4,1,4,4,3,3,143,Season customer
14918,2011-08-16 11:50:00,2,1610.15,116,3,2,2,2,3,3,223,At Risk
14312,2011-10-24 09:46:00,6,1611.5900000000001,47,2,3,4,4,3,3,343,Loyal Customers
15791,2011-10-27 10:14:00,2,1612.69,44,2,3,2,2,3,3,323,Need Attention
16992,2011-11-29 11:50:00,5,1614.31,11,1,4,4,4,3,3,443,Loyal Customers
14336,2011-11-23 11:40:00,4,1614.9099999999999,17,1,4,3,3,3,3,433,Loyal Customers
16987,2011-12-06 17:26:00,7,1616.8000000000002,4,1,4,4,4,3,3,443,Loyal Customers
18161,2011-11-24 16:40:00,5,1618.69,16,1,4,4,4,3,3,443,Loyal Customers
17101,2011-11-29 13:57:00,4,1621.73,11,1,4,3,3,3,3,433,Loyal Customers
14937,2011-10-14 12:29:00,3,1621.88,57,3,2,3,3,3,3,233,At Risk
15172,2011-12-01 11:51:00,5,1624.0499999999997,9,1,4,4,4,3,3,443,Loyal Customers
16515,2011-10-18 13:10:00,5,1624.14,53,3,2,4,4,3,3,243,At Risk
13425,2011-08-23 17:13:00,3,1624.21,109,3,2,3,3,3,3,233,At Risk
14759,2011-12-05 12:03:00,3,1625.9700000000003,5,1,4,3,3,3,3,433,Loyal Customers
12383,2011-06-08 08:02:00,5,1628.5600000000002,185,4,1,4,4,3,3,143,Season customer
12645,2011-11-06 12:38:00,4,1631.18,34,2,3,3,3,3,3,333,Loyal Customers
14164,2011-09-30 12:24:00,2,1631.7699999999995,71,3,2,2,2,3,3,223,At Risk
15122,2011-08-17 16:48:00,3,1633.78,115,3,2,3,3,3,3,233,At Risk
12423,2011-12-09 10:10:00,8,1634.31,1,1,4,4,4,4,4,444,Champions
15024,2011-11-30 12:06:00,10,1636.4299999999998,10,1,4,4,4,4,4,444,Champions
13627,2011-10-11 14:20:00,5,1638.47,60,3,2,4,4,4,4,244,At Risk
14573,2011-06-13 11:15:00,9,1639.8199999999997,180,4,1,4,4,4,4,144,Season customer
15002,2011-08-16 10:44:00,4,1641.7600000000002,116,3,2,3,3,4,4,234,At Risk
12528,2011-11-30 14:40:00,6,1645.4800000000002,10,1,4,4,4,4,4,444,Champions
13012,2011-11-30 13:05:00,8,1646.84,10,1,4,4,4,4,4,444,Champions
13750,2011-10-17 12:16:00,5,1647.26,54,3,2,4,4,4,4,244,At Risk
17284,2011-10-10 14:38:00,6,1647.48,61,3,2,4,4,4,4,244,At Risk
13647,2011-11-30 12:00:00,4,1648.12,10,1,4,3,3,4,4,434,Loyal Customers
14837,2011-09-11 10:58:00,4,1649.5,90,3,2,3,3,4,4,234,At Risk
16711,2011-12-06 16:32:00,5,1651.0300000000002,4,1,4,4,4,4,4,444,Champions
16813,2011-12-01 14:03:00,10,1652.1799999999998,9,1,4,4,4,4,4,444,Champions
15826,2011-10-14 16:05:00,3,1654.31,57,3,2,3,3,4,4,234,At Risk
15953,2011-11-24 15:32:00,8,1657.2799999999997,16,1,4,4,4,4,4,444,Champions
14045,2011-08-22 15:27:00,4,1659.7499999999998,110,3,2,3,3,4,4,234,At Risk
16115,2011-11-30 11:32:00,8,1660.8799999999999,10,1,4,4,4,4,4,444,Champions
12967,2010-12-16 19:10:00,2,1660.8999999999999,359,4,1,3,3,4,4,134,Season customer
15332,2010-12-08 14:43:00,4,1661.06,367,4,1,3,3,4,4,134,Season customer
15214,2011-12-08 12:07:00,8,1661.4400000000003,2,1,4,4,4,4,4,444,Champions
12912,2011-12-07 08:55:00,5,1662.3000000000002,3,1,4,3,3,4,4,434,Loyal Customers
17754,2011-12-09 11:20:00,5,1664.65,1,1,4,3,3,4,4,434,Loyal Customers
13184,2011-11-25 12:02:00,10,1667.95,15,1,4,4,4,4,4,444,Champions
17656,2011-09-27 13:04:00,5,1674.69,74,3,2,4,4,4,4,244,At Risk
13149,2011-11-25 13:09:00,4,1676.06,15,1,4,3,3,4,4,434,Loyal Customers
15549,2011-09-23 16:22:00,3,1677.7099999999998,78,3,2,3,3,4,4,234,At Risk
16638,2011-11-17 11:09:00,10,1680.7200000000003,23,2,3,4,4,4,4,344,Loyal Customers
17282,2011-08-01 14:29:00,3,1685.4599999999998,131,3,2,3,3,4,4,234,At Risk
13577,2011-11-14 15:19:00,4,1687.6000000000004,26,2,3,3,3,4,4,334,Loyal Customers
13162,2011-08-09 15:59:00,4,1688.29,123,3,2,3,3,4,4,234,At Risk
17152,2011-05-29 12:19:00,3,1689.5,195,4,1,3,3,4,4,134,Season customer
15380,2011-12-01 12:13:00,5,1690.26,9,1,4,4,4,4,4,444,Champions
16775,2011-11-29 15:22:00,11,1691.51,11,1,4,4,4,4,4,444,Champions
16671,2011-11-11 13:40:00,3,1692.27,29,2,3,3,3,4,4,334,Loyal Customers
16791,2011-11-10 19:12:00,7,1693.0299999999997,30,2,3,4,4,4,4,344,Loyal Customers
14245,2011-05-04 08:40:00,2,1693.45,220,4,1,3,3,4,4,134,Season customer
16007,2011-10-23 11:05:00,4,1693.8100000000004,48,2,3,3,3,4,4,334,Loyal Customers
12764,2011-01-27 10:19:00,1,1693.8799999999999,317,4,1,2,2,4,4,124,At Risk
17750,2011-12-04 14:09:00,9,1694.1599999999999,6,1,4,4,4,4,4,444,Champions
17813,2011-11-25 16:13:00,5,1698.07,15,1,4,4,4,4,4,444,Champions
13824,2011-11-07 12:41:00,5,1698.9399999999998,33,2,3,4,4,4,4,344,Loyal Customers
17193,2011-11-04 12:47:00,7,1699.2999999999997,36,2,3,4,4,4,4,344,Loyal Customers
12523,2011-11-20 12:55:00,11,1699.7699999999998,20,2,3,4,4,4,4,344,Loyal Customers
12843,2011-10-05 12:09:00,8,1702.2600000000002,66,3,2,4,4,4,4,244,At Risk
12762,2011-12-02 10:23:00,2,1702.52,8,1,4,2,2,4,4,424,Potential Loyalists
16398,2011-07-08 15:16:00,2,1705.7999999999997,155,4,1,2,2,4,4,124,At Risk
15240,2011-10-26 09:50:00,5,1706.57,45,2,3,4,4,4,4,344,Loyal Customers
16902,2011-08-15 14:17:00,1,1706.88,117,3,2,1,1,4,4,214,Need Attention
15947,2011-09-18 10:46:00,1,1708.2399999999998,83,3,2,1,1,4,4,214,Need Attention
14441,2011-12-09 09:07:00,4,1712.8899999999999,1,1,4,3,3,4,4,434,Loyal Customers
17147,2011-11-17 12:32:00,4,1714.5900000000001,23,2,3,3,3,4,4,334,Loyal Customers
13763,2011-10-07 15:13:00,1,1714.96,64,3,2,1,1,4,4,214,Need Attention
17162,2011-11-11 11:34:00,10,1715.46,29,2,3,4,4,4,4,344,Loyal Customers
15267,2011-11-17 15:59:00,5,1717.36,23,2,3,4,4,4,4,344,Loyal Customers
17873,2011-09-20 16:41:00,5,1719.58,81,3,2,4,4,4,4,244,At Risk
14834,2011-11-22 10:30:00,6,1720.3000000000004,18,1,4,4,4,4,4,444,Champions
17451,2011-12-08 15:02:00,7,1721.4,2,1,4,4,4,4,4,444,Champions
14387,2011-11-07 12:29:00,3,1727.6,33,2,3,3,3,4,4,334,Loyal Customers
17043,2011-11-07 15:33:00,4,1735.1799999999998,33,2,3,3,3,4,4,334,Loyal Customers
14673,2011-12-06 14:31:00,5,1736.3999999999999,4,1,4,4,4,4,4,444,Champions
15050,2011-11-14 16:17:00,3,1737.6899999999996,26,2,3,3,3,4,4,334,Loyal Customers
17457,2011-08-05 12:48:00,5,1737.7,127,3,2,4,4,4,4,244,At Risk
17353,2011-08-02 17:19:00,2,1740.0,130,3,2,2,2,4,4,224,At Risk
17930,2011-11-04 10:23:00,5,1740.48,36,2,3,4,4,4,4,344,Loyal Customers
14595,2011-11-20 12:12:00,6,1740.6,20,2,3,4,4,4,4,344,Loyal Customers
12704,2011-12-02 13:15:00,8,1740.8400000000004,8,1,4,4,4,4,4,444,Champions
13157,2011-10-21 13:50:00,4,1741.2199999999998,50,2,3,3,3,4,4,334,Loyal Customers
16380,2011-10-09 15:40:00,1,1743.1499999999999,62,3,2,1,1,4,4,214,Need Attention
15950,2011-11-08 11:09:00,4,1744.71,32,2,3,3,3,4,4,334,Loyal Customers
15067,2011-09-22 13:20:00,3,1744.76,79,3,2,3,3,4,4,234,At Risk
12610,2011-11-17 09:34:00,4,1747.5400000000002,23,2,3,3,3,4,4,334,Loyal Customers
13808,2011-12-04 12:18:00,5,1747.6599999999999,6,1,4,4,4,4,4,444,Champions
16359,2011-12-02 17:04:00,9,1750.92,8,1,4,4,4,4,4,444,Champions
15241,2011-10-04 09:05:00,8,1756.4399999999998,67,3,2,4,4,4,4,244,At Risk
12823,2011-09-26 07:35:00,5,1759.5,75,3,2,4,4,4,4,244,At Risk
12424,2011-06-30 12:06:00,2,1760.96,163,4,1,2,2,4,4,124,At Risk
16751,2011-11-09 10:48:00,1,1764.72,31,2,3,1,1,4,4,314,Need Attention
13456,2011-11-22 09:18:00,6,1766.72,18,1,4,4,4,4,4,444,Champions
16719,2011-11-25 09:27:00,7,1770.2200000000003,15,1,4,4,4,4,4,444,Champions
16681,2011-09-28 11:11:00,6,1770.34,73,3,2,4,4,4,4,244,At Risk
15473,2011-11-25 15:15:00,7,1771.2,15,1,4,4,4,4,4,444,Champions
15594,2011-11-24 08:53:00,5,1771.78,16,1,4,4,4,4,4,444,Champions
17092,2011-10-20 19:51:00,4,1774.0300000000002,51,2,3,3,3,4,4,334,Loyal Customers
15220,2011-10-19 12:39:00,6,1778.96,52,3,2,4,4,4,4,244,At Risk
14935,2011-02-15 14:44:00,1,1784.71,298,4,1,2,2,4,4,124,At Risk
14608,2011-12-05 16:52:00,4,1785.15,5,1,4,3,3,4,4,434,Loyal Customers
13875,2011-10-17 09:36:00,5,1786.7900000000002,54,3,2,4,4,4,4,244,At Risk
14621,2011-12-08 16:22:00,5,1788.36,2,1,4,3,3,4,4,434,Loyal Customers
14215,2011-11-28 12:19:00,6,1789.72,12,1,4,4,4,4,4,444,Champions
13510,2011-12-08 13:46:00,4,1791.56,2,1,4,3,3,4,4,434,Loyal Customers
18122,2011-12-01 13:08:00,6,1791.8399999999997,9,1,4,4,4,4,4,444,Champions
18179,2011-11-30 16:23:00,6,1793.1699999999998,10,1,4,4,4,4,4,444,Champions
13134,2011-09-15 10:35:00,4,1793.58,86,3,2,3,3,4,4,234,At Risk
18235,2011-09-29 08:27:00,3,1796.48,72,3,2,3,3,4,4,234,At Risk
17648,2011-10-10 09:41:00,4,1797.4999999999998,61,3,2,3,3,4,4,234,At Risk
13196,2011-11-28 13:54:00,4,1797.7800000000004,12,1,4,3,3,4,4,434,Loyal Customers
13562,2011-09-19 10:51:00,3,1799.3300000000004,82,3,2,3,3,4,4,234,At Risk
16249,2011-10-18 10:07:00,5,1800.07,53,3,2,4,4,4,4,244,At Risk
15812,2011-08-24 14:19:00,5,1801.14,108,3,2,4,4,4,4,244,At Risk
17663,2011-11-14 08:56:00,7,1802.9099999999999,26,2,3,4,4,4,4,344,Loyal Customers
13481,2011-10-25 09:07:00,5,1804.56,46,2,3,4,4,4,4,344,Loyal Customers
16474,2011-12-02 13:02:00,7,1810.4900000000002,8,1,4,4,4,4,4,444,Champions
15260,2011-08-31 13:55:00,7,1810.77,101,3,2,4,4,4,4,244,At Risk
17629,2011-12-04 10:56:00,8,1814.12,6,1,4,4,4,4,4,444,Champions
17787,2011-07-10 11:24:00,4,1817.54,153,4,1,3,3,4,4,134,Season customer
13048,2011-11-25 13:23:00,4,1819.4099999999999,15,1,4,3,3,4,4,434,Loyal Customers
16169,2011-12-01 15:28:00,4,1822.9700000000003,9,1,4,3,3,4,4,434,Loyal Customers
13421,2011-10-30 14:21:00,2,1823.21,41,2,3,2,2,4,4,324,Need Attention
17705,2011-12-06 13:45:00,9,1823.5200000000002,4,1,4,4,4,4,4,444,Champions
12585,2011-04-19 13:39:00,2,1824.1,235,4,1,3,3,4,4,134,Season customer
16153,2011-10-21 10:50:00,5,1824.2299999999998,50,2,3,4,4,4,4,344,Loyal Customers
17702,2011-11-09 16:03:00,4,1824.37,31,2,3,3,3,4,4,334,Loyal Customers
15203,2011-11-14 08:16:00,6,1827.8000000000002,26,2,3,4,4,4,4,344,Loyal Customers
16152,2011-03-16 09:47:00,1,1829.0399999999997,269,4,1,2,2,4,4,124,At Risk
14665,2011-10-10 09:14:00,5,1835.6999999999998,61,3,2,4,4,4,4,244,At Risk
15827,2011-09-27 15:35:00,14,1836.09,74,3,2,4,4,4,4,244,At Risk
13650,2011-11-23 12:22:00,6,1836.3400000000001,17,1,4,4,4,4,4,444,Champions
18287,2011-10-28 09:29:00,3,1837.28,43,2,3,3,3,4,4,334,Loyal Customers
14459,2011-07-07 13:35:00,1,1837.92,156,4,1,1,1,4,4,114,Need Attention
17015,2011-11-11 10:45:00,3,1838.6100000000001,29,2,3,3,3,4,4,334,Loyal Customers
13924,2011-12-08 09:39:00,6,1838.8499999999997,2,1,4,4,4,4,4,444,Champions
14216,2011-12-06 14:56:00,4,1839.2999999999997,4,1,4,3,3,4,4,434,Loyal Customers
14113,2011-12-06 12:18:00,4,1840.42,4,1,4,3,3,4,4,434,Loyal Customers
12518,2011-12-09 10:13:00,5,1840.8899999999999,1,1,4,3,3,4,4,434,Loyal Customers
16455,2011-10-07 12:17:00,7,1841.1800000000003,64,3,2,4,4,4,4,244,At Risk
16102,2011-10-28 13:19:00,3,1842.1399999999999,43,2,3,3,3,4,4,334,Loyal Customers
12950,2011-12-07 13:17:00,3,1843.0,3,1,4,3,3,4,4,434,Loyal Customers
18180,2011-12-05 08:39:00,6,1843.75,5,1,4,4,4,4,4,444,Champions
14524,2011-11-08 12:29:00,9,1843.83,32,2,3,4,4,4,4,344,Loyal Customers
17519,2011-11-22 16:43:00,6,1844.02,18,2,3,4,4,4,4,344,Loyal Customers
12674,2011-11-01 12:12:00,4,1844.6,39,2,3,3,3,4,4,334,Loyal Customers
16979,2011-12-06 12:21:00,6,1852.0,4,1,4,4,4,4,4,444,Champions
14472,2011-08-28 11:01:00,8,1852.67,104,3,2,4,4,4,4,244,At Risk
17293,2011-12-01 14:37:00,9,1854.06,9,1,4,4,4,4,4,444,Champions
12963,2011-12-01 12:55:00,8,1856.6299999999999,9,1,4,4,4,4,4,444,Champions
14305,2011-09-29 15:29:00,3,1858.96,72,3,2,3,3,4,4,234,At Risk
14887,2011-09-21 15:32:00,1,1862.0,80,3,2,1,1,4,4,214,Need Attention
16201,2011-12-06 16:02:00,4,1863.47,4,1,4,3,3,4,4,434,Loyal Customers
16426,2011-12-07 14:01:00,10,1863.7600000000002,3,1,4,4,4,4,4,444,Champions
17870,2011-12-07 15:07:00,12,1865.8899999999999,3,1,4,4,4,4,4,444,Champions
16841,2011-11-03 11:51:00,6,1869.82,37,2,3,4,4,4,4,344,Loyal Customers
17469,2011-11-23 13:15:00,5,1870.9700000000003,17,1,4,4,4,4,4,444,Champions
15021,2011-12-01 11:53:00,9,1871.7700000000002,9,1,4,4,4,4,4,444,Champions
13982,2011-10-31 16:24:00,4,1871.81,40,2,3,3,3,4,4,334,Loyal Customers
16986,2011-11-10 11:55:00,2,1873.2,30,2,3,2,2,4,4,324,Need Attention
17463,2011-11-23 13:40:00,5,1875.8600000000001,17,1,4,4,4,4,4,444,Champions
15367,2011-10-13 14:13:00,4,1877.59,58,3,2,3,3,4,4,234,At Risk
17368,2011-11-16 15:26:00,8,1878.8700000000003,24,2,3,4,4,4,4,344,Loyal Customers
17738,2011-11-20 15:05:00,4,1879.05,20,2,3,3,3,4,4,334,Loyal Customers
16128,2011-11-22 11:14:00,5,1880.22,18,1,4,4,4,4,4,444,Champions
13890,2011-12-08 15:36:00,10,1883.81,2,1,4,4,4,4,4,444,Champions
16170,2011-10-20 08:21:00,6,1885.0499999999997,51,2,3,4,4,4,4,344,Loyal Customers
15641,2011-08-26 14:04:00,4,1887.2,106,3,2,3,3,4,4,234,At Risk
14934,2011-09-19 10:10:00,2,1890.9399999999998,82,3,2,2,2,4,4,224,At Risk
14730,2011-12-08 14:39:00,8,1897.5700000000002,2,1,4,4,4,4,4,444,Champions
14250,2011-12-02 14:30:00,3,1904.05,8,1,4,3,3,4,4,434,Loyal Customers
16942,2011-11-27 12:40:00,9,1904.9900000000002,13,1,4,4,4,4,4,444,Champions
15819,2011-10-21 14:50:00,4,1905.4499999999998,50,2,3,3,3,4,4,334,Loyal Customers
14210,2011-08-26 12:36:00,6,1905.8400000000001,106,3,2,4,4,4,4,244,At Risk
16983,2011-11-27 12:10:00,7,1905.8700000000003,13,1,4,4,4,4,4,444,Champions
17228,2011-11-24 10:24:00,8,1906.0900000000001,16,1,4,4,4,4,4,444,Champions
14285,2011-11-18 14:50:00,4,1910.0100000000002,22,2,3,3,3,4,4,334,Loyal Customers
12483,2011-11-22 17:02:00,8,1910.98,18,1,4,4,4,4,4,444,Champions
14653,2011-12-08 13:45:00,7,1916.7,2,1,4,4,4,4,4,444,Champions
12560,2011-12-04 13:54:00,2,1918.0099999999998,6,1,4,2,2,4,4,424,Potential Loyalists
14978,2011-09-28 13:07:00,5,1921.37,73,3,2,4,4,4,4,244,At Risk
15518,2011-10-06 13:05:00,8,1921.5499999999997,65,3,2,4,4,4,4,244,At Risk
13094,2011-11-18 14:07:00,12,1927.3199999999997,22,2,3,4,4,4,4,344,Loyal Customers
12633,2011-10-12 11:40:00,4,1929.98,59,3,2,3,3,4,4,234,At Risk
14655,2011-12-01 16:28:00,4,1932.23,9,1,4,3,3,4,4,434,Loyal Customers
15351,2011-11-27 12:52:00,7,1934.66,13,1,4,4,4,4,4,444,Champions
15157,2011-12-06 11:28:00,3,1936.07,4,1,4,3,3,4,4,434,Loyal Customers
15864,2011-11-17 13:32:00,6,1936.32,23,2,3,4,4,4,4,344,Loyal Customers
14418,2011-12-06 11:39:00,3,1937.2499999999998,4,1,4,3,3,4,4,434,Loyal Customers
12782,2011-12-05 09:16:00,5,1938.9199999999998,5,1,4,4,4,4,4,444,Champions
15814,2011-11-23 08:17:00,4,1945.33,17,1,4,3,3,4,4,434,Loyal Customers
14533,2011-11-15 12:05:00,7,1949.7200000000003,25,2,3,4,4,4,4,344,Loyal Customers
17218,2011-12-05 13:52:00,10,1951.97,5,1,4,4,4,4,4,444,Champions
17554,2011-12-08 14:15:00,5,1952.45,2,1,4,3,3,4,4,434,Loyal Customers
15493,2011-11-07 12:04:00,5,1953.4099999999999,33,2,3,4,4,4,4,344,Loyal Customers
12853,2011-07-28 11:29:00,6,1957.1,135,3,2,4,4,4,4,244,At Risk
14498,2011-10-28 12:09:00,5,1957.3200000000002,43,2,3,4,4,4,4,344,Loyal Customers
14506,2011-11-22 13:02:00,5,1960.6499999999999,18,2,3,4,4,4,4,344,Loyal Customers
13246,2011-11-21 16:50:00,6,1961.52,19,2,3,4,4,4,4,344,Loyal Customers
17997,2011-09-26 16:13:00,8,1962.4599999999998,75,3,2,4,4,4,4,244,At Risk
17790,2011-11-13 11:30:00,14,1964.3000000000002,27,2,3,4,4,4,4,344,Loyal Customers
16341,2011-11-15 09:12:00,4,1971.8700000000003,25,2,3,3,3,4,4,334,Loyal Customers
15531,2011-12-01 18:43:00,2,1972.3899999999999,9,1,4,2,2,4,4,424,Potential Loyalists
17090,2011-12-05 13:44:00,7,1974.6500000000003,5,1,4,4,4,4,4,444,Champions
18204,2011-09-29 16:44:00,3,1975.35,72,3,2,3,3,4,4,234,At Risk
14462,2011-10-04 15:55:00,11,1975.5699999999997,67,3,2,4,4,4,4,244,At Risk
17422,2011-11-23 13:27:00,6,1979.37,17,1,4,4,4,4,4,444,Champions
17337,2011-07-11 14:55:00,4,1979.6099999999994,152,4,1,3,3,4,4,134,Season customer
13725,2011-10-21 10:03:00,8,1980.56,50,2,3,4,4,4,4,344,Loyal Customers
13590,2011-11-28 12:54:00,6,1981.9199999999996,12,1,4,4,4,4,4,444,Champions
17827,2011-12-04 15:00:00,5,1987.3300000000002,6,1,4,4,4,4,4,444,Champions
17088,2011-11-11 14:23:00,4,1991.0099999999998,29,2,3,3,3,4,4,334,Loyal Customers
17679,2011-10-18 07:43:00,2,1992.1099999999997,53,3,2,2,2,4,4,224,At Risk
16698,2011-04-27 10:52:00,2,1998.0,227,4,1,3,3,4,4,134,Season customer
13305,2011-12-05 15:15:00,10,2000.8600000000001,5,1,4,4,4,4,4,444,Champions
18188,2011-11-24 16:46:00,3,2001.04,16,1,4,3,3,4,4,434,Loyal Customers
16754,2010-12-02 17:38:00,1,2002.4,373,4,1,2,2,4,4,124,At Risk
17082,2011-11-06 15:17:00,2,2003.85,34,2,3,2,2,4,4,324,Need Attention
14544,2011-11-15 15:06:00,2,2004.3,25,2,3,2,2,4,4,324,Need Attention
14217,2011-12-08 11:53:00,17,2004.98,2,1,4,4,4,4,4,444,Champions
16098,2011-09-13 09:59:00,7,2005.6299999999999,88,3,2,4,4,4,4,244,At Risk
15372,2011-07-25 16:39:00,1,2007.4,138,3,2,1,1,4,4,214,Need Attention
18069,2011-11-13 16:03:00,5,2009.24,27,2,3,4,4,4,4,344,Loyal Customers
13593,2011-08-23 13:35:00,5,2011.8799999999999,109,3,2,4,4,4,4,244,At Risk
17625,2011-11-21 13:36:00,4,2020.4,19,2,3,3,3,4,4,334,Loyal Customers
15341,2011-09-20 09:40:00,1,2020.5200000000002,81,3,2,1,1,4,4,214,Need Attention
14482,2011-11-21 13:14:00,6,2022.81,19,2,3,4,4,4,4,344,Loyal Customers
16409,2011-11-03 16:45:00,5,2022.9799999999998,37,2,3,4,4,4,4,344,Loyal Customers
12501,2011-01-07 12:28:00,1,2025.3900000000003,337,4,1,2,2,4,4,124,At Risk
16358,2011-12-08 15:09:00,4,2027.5,2,1,4,3,3,4,4,434,Loyal Customers
13630,2011-12-04 15:16:00,7,2031.7799999999997,6,1,4,4,4,4,4,444,Champions
18283,2011-12-06 12:02:00,16,2039.5800000000002,4,1,4,4,4,4,4,444,Champions
14001,2011-10-25 10:31:00,3,2043.08,46,2,3,3,3,4,4,334,Loyal Customers
12457,2011-10-04 13:13:00,6,2043.2299999999998,67,3,2,4,4,4,4,244,At Risk
13450,2011-11-13 11:54:00,6,2043.7199999999998,27,2,3,4,4,4,4,344,Loyal Customers
17597,2011-05-10 11:54:00,1,2044.37,214,4,1,1,1,4,4,114,Need Attention
13495,2011-12-02 11:21:00,5,2044.8700000000003,8,1,4,4,4,4,4,444,Champions
14232,2011-10-28 11:09:00,5,2048.0699999999997,43,2,3,4,4,4,4,344,Loyal Customers
17612,2011-10-17 14:59:00,6,2048.45,54,3,2,4,4,4,4,244,At Risk
17086,2011-12-02 13:54:00,6,2050.08,8,1,4,4,4,4,4,444,Champions
16150,2011-10-28 12:39:00,5,2053.02,43,2,3,4,4,4,4,344,Loyal Customers
12876,2011-10-13 12:26:00,2,2053.0200000000004,58,3,2,2,2,4,4,224,At Risk
14188,2011-11-09 12:45:00,6,2054.36,31,2,3,4,4,4,4,344,Loyal Customers
17667,2011-10-04 14:32:00,5,2055.51,67,3,2,4,4,4,4,244,At Risk
14409,2011-09-29 18:18:00,6,2059.45,72,3,2,4,4,4,4,244,At Risk
16281,2011-09-28 14:57:00,1,2062.06,73,3,2,1,1,4,4,214,Need Attention
12928,2011-11-04 14:24:00,5,2062.7,36,2,3,4,4,4,4,344,Loyal Customers
12948,2011-11-23 17:10:00,7,2064.9500000000003,17,1,4,4,4,4,4,444,Champions
18219,2011-12-07 11:43:00,10,2069.77,3,1,4,4,4,4,4,444,Champions
18231,2011-05-31 14:18:00,5,2071.77,193,4,1,4,4,4,4,144,Season customer
18241,2011-11-30 12:10:00,17,2073.09,10,1,4,4,4,4,4,444,Champions
14209,2011-11-29 10:18:00,6,2073.4300000000003,11,1,4,4,4,4,4,444,Champions
12684,2011-12-02 09:53:00,6,2073.63,8,1,4,4,4,4,4,444,Champions
14515,2011-11-22 11:37:00,6,2076.89,18,2,3,4,4,4,4,344,Loyal Customers
14696,2011-12-05 13:43:00,7,2078.9500000000003,5,1,4,4,4,4,4,444,Champions
16407,2011-11-27 11:05:00,10,2079.6800000000003,13,1,4,4,4,4,4,444,Champions
17768,2011-12-01 13:22:00,3,2081.9,9,1,4,3,3,4,4,434,Loyal Customers
16954,2011-12-09 09:46:00,9,2085.08,1,1,4,4,4,4,4,444,Champions
14810,2011-10-30 11:19:00,11,2085.33,41,2,3,4,4,4,4,344,Loyal Customers
